setting,model,threshold,accuracy,precision,recall,f1,roc_auc
fixed_split_train_test,text_plus_graph,0.487799,0.648776637726914,0.5851735015772871,0.6708860759493671,0.6251053074978938,0.6846130857406254
fixed_split_train_test,text_plus_graph,0.508891,0.6377269139700079,0.5836298932384342,0.593128390596745,0.5883408071748879,0.6846130857406254
fixed_split_train_test,text_plus_graph,0.530842,0.6353591160220995,0.5926680244399185,0.5262206148282098,0.5574712643678161,0.6846130857406254
fixed_split_train_test,text_plus_graph,0.550774,0.6345698500394633,0.6071428571428571,0.46112115732368897,0.5241521068859198,0.6846130857406254
fixed_split_train_test,text_plus_graph,0.569845,0.6243093922651933,0.6103151862464183,0.38517179023508136,0.4722838137472284,0.6846130857406254
fixed_split_train_test,text_plus_graph,0.593138,0.6148382004735596,0.6173285198555957,0.3092224231464738,0.41204819277108434,0.6846130857406254
fixed_split_train_test,text_plus_graph,0.616435,0.6045777426992897,0.6262135922330098,0.2332730560578662,0.33992094861660077,0.6846130857406254
fixed_split_train_test,text_plus_graph,0.645939,0.5990528808208366,0.6666666666666666,0.162748643761302,0.2616279069767442,0.6846130857406254
fixed_split_train_test,text_plus_graph,0.706016,0.5840568271507498,0.703125,0.081374321880651,0.1458670988654781,0.6846130857406254
speaker_disjoint_split,text_only,0.172751,0.4961856325492689,0.4825970548862115,0.9736664415935179,0.6453345267397628,0.6360358332674335
speaker_disjoint_split,text_only,0.223174,0.5232040686586141,0.49662041977943794,0.9426063470627954,0.6505125815470643,0.6360358332674335
speaker_disjoint_split,text_only,0.261003,0.5425937698664971,0.5079726651480638,0.9034436191762323,0.6503037667071689,0.6360358332674335
speaker_disjoint_split,text_only,0.30538,0.5559440559440559,0.5170870626525631,0.8582039162727887,0.6453414572226454,0.6360358332674335
speaker_disjoint_split,text_only,0.34215,0.5677050222504768,0.5265234546251644,0.8109385550303849,0.6384901648059543,0.6360358332674335
speaker_disjoint_split,text_only,0.376942,0.5775588048315321,0.5361216730038023,0.761647535449021,0.6292887029288703,0.6360358332674335
speaker_disjoint_split,text_only,0.410474,0.5874125874125874,0.5474831344058121,0.712356515867657,0.619131455399061,0.6360358332674335
speaker_disjoint_split,text_only,0.439219,0.594723458359822,0.5588571428571428,0.6603646185010128,0.6053853296193129,0.6360358332674335
speaker_disjoint_split,text_only,0.467154,0.6026700572155118,0.5734265734265734,0.6090479405806887,0.5907007203667322,0.6360358332674335
