setting,model,threshold,accuracy,precision,recall,f1,roc_auc
speaker_disjoint_split,text_only,0.23802,0.5162110616656072,0.4927072216293134,0.9351789331532748,0.6453867660764212,0.634410237381203
speaker_disjoint_split,text_only,0.282454,0.5375079465988557,0.5049354593773728,0.8980418636056718,0.6464155528554071,0.634410237381203
speaker_disjoint_split,text_only,0.323896,0.5600762873490146,0.5197395197395197,0.8622552329507089,0.6485525647536821,0.634410237381203
speaker_disjoint_split,text_only,0.36061,0.5702479338842975,0.528277071459886,0.8136394328156651,0.6406166932482722,0.634410237381203
speaker_disjoint_split,text_only,0.393344,0.5851875397329943,0.5418250950570342,0.7697501688048616,0.6359832635983264,0.634410237381203
speaker_disjoint_split,text_only,0.420072,0.5867768595041323,0.5469641930461858,0.7116812964213369,0.6185446009389671,0.634410237381203
speaker_disjoint_split,text_only,0.449374,0.5896376350921806,0.5542857142857143,0.6549628629304524,0.6004333023831631,0.634410237381203
speaker_disjoint_split,text_only,0.475338,0.5918626827717737,0.5626191989828353,0.5975692099932478,0.5795677799607073,0.634410237381203
speaker_disjoint_split,text_only,0.499723,0.5966306420851876,0.5759312320916905,0.5428764348413234,0.5589155370177268,0.634410237381203
speaker_disjoint_split,text_only,0.523682,0.6007628734901462,0.5922887612797375,0.487508440243079,0.5348148148148149,0.634410237381203
speaker_disjoint_split,text_only,0.553211,0.5979020979020979,0.6036468330134357,0.424713031735314,0.49861276258422516,0.634410237381203
speaker_disjoint_split,text_only,0.581933,0.5899554990464081,0.6104046242774567,0.3565158676569885,0.45012787723785164,0.634410237381203
speaker_disjoint_split,text_only,0.612912,0.5826446280991735,0.622093023255814,0.2889939230249831,0.3946519133241125,0.634410237381203
speaker_disjoint_split,text_only,0.650838,0.5788302606484425,0.65234375,0.22552329507089805,0.33517310587054694,0.634410237381203
speaker_disjoint_split,text_only,0.690662,0.5626191989828353,0.6567164179104478,0.1485482781904119,0.2422907488986784,0.634410237381203
speaker_disjoint_split,text_only,0.751096,0.5476795931341386,0.6835443037974683,0.07292370020256583,0.13178767541183647,0.634410237381203
speaker_disjoint_split,text_plus_graph,0.188375,0.4955499046408137,0.4822623828647925,0.9729912221471978,0.6448869993287089,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.243169,0.5282898919262555,0.4994663820704376,0.9480081026333559,0.6542404473438956,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.284798,0.5534011443102352,0.5144267274107821,0.9149223497636731,0.6585662211421628,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.321453,0.5750158931977114,0.5292921074043938,0.8784604996623903,0.6605737496826606,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.356271,0.5912269548633186,0.5427444103463394,0.8359216745442268,0.6581605528973951,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.390024,0.601716465352829,0.5541825095057035,0.787305874409183,0.6504881450488145,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.417104,0.6064844246662429,0.563051375194603,0.7326130992572586,0.6367370892018779,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.4458,0.6093452002542912,0.572,0.675894665766374,0.6196224079232435,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.471356,0.6109345200254291,0.5816910362364908,0.6178257933828494,0.5992141453831041,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.499099,0.608709472345836,0.589541547277937,0.5557056043214045,0.5721237400069517,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.526898,0.6039415130324222,0.5963904840032814,0.49088453747467925,0.5385185185185185,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.55763,0.5959949141767323,0.6007677543186181,0.4226873733963538,0.49623464130003964,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.582583,0.5886840432294977,0.608092485549133,0.3551654287643484,0.4484228473998295,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.613326,0.5813731722822632,0.6191860465116279,0.28764348413234303,0.39280774550484093,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.651511,0.5769230769230769,0.646484375,0.22349763673193787,0.3321625689914701,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.698738,0.5651621106166561,0.6686567164179105,0.1512491559756921,0.24669603524229075,0.6513752780464461
speaker_disjoint_split,text_plus_graph,0.761064,0.548951048951049,0.6962025316455697,0.07427413909520594,0.1342281879194631,0.6513752780464461
