setting,model,threshold,accuracy,precision,recall,f1,roc_auc
speaker_disjoint_split,text_only,0.472256,0.6042593769866497,0.6132437619961613,0.4314652261985145,0.5065398335315101,0.6487725402647753
speaker_disjoint_split,text_only,0.482331,0.5994914176732359,0.6277456647398844,0.36664415935178934,0.4629156010230179,0.6487725402647753
speaker_disjoint_split,text_only,0.492497,0.5934520025429116,0.6468023255813954,0.30047265361242403,0.4103273397879207,0.6487725402647753
speaker_disjoint_split,text_only,0.506399,0.5756516211061665,0.642578125,0.22214719783929776,0.33015554440541894,0.6487725402647753
speaker_disjoint_split,text_only,0.521854,0.5619834710743802,0.6537313432835821,0.14787305874409182,0.24118942731277532,0.6487725402647753
speaker_disjoint_split,text_only,0.54605,0.5476795931341386,0.6835443037974683,0.07292370020256583,0.13178767541183647,0.6487725402647753
speaker_disjoint_split,text_plus_graph,0.335343,0.4980928162746345,0.48360107095046856,0.9756920999324781,0.6466771089729246,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.362759,0.5257469802924348,0.49804340092493776,0.9453072248480756,0.65237651444548,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.379901,0.5451366815003179,0.5094912680334093,0.9061444969615124,0.6522478736330498,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.394637,0.5578512396694215,0.5183075671277462,0.8602295746117489,0.6468646864686468,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.406756,0.575333757151939,0.5317843051293293,0.8190411883862255,0.644869750132908,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.417897,0.5915448188175461,0.5465779467680608,0.7765023632680621,0.6415620641562064,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.429961,0.6007628734901462,0.5583809029579657,0.7265361242403782,0.6314553990610329,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.43941,0.608709472345836,0.5714285714285714,0.675219446320054,0.6190034045187248,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.448379,0.6134774316592498,0.5842339478703115,0.6205266711681297,0.601833660772757,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.456955,0.6106166560712015,0.5916905444126075,0.5577312626603647,0.5742092457420924,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.46552,0.6039415130324222,0.5963904840032814,0.49088453747467925,0.5385185185185185,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.473511,0.6068022886204705,0.6170825335892515,0.43416610398379474,0.5097106619104241,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.482226,0.6090273363000636,0.6450867052023121,0.37677245104659013,0.47570332480818417,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.492491,0.6004450095359186,0.6627906976744186,0.30790006752194465,0.42047026279391425,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.504917,0.5851875397329943,0.671875,0.23227548953409857,0.3452082288008028,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.520681,0.5696122059758424,0.6895522388059702,0.15597569209993248,0.2544052863436123,0.6529171304998449
speaker_disjoint_split,text_plus_graph,0.550946,0.5502225047679593,0.7088607594936709,0.07562457798784605,0.1366687004270897,0.6529171304998449
